filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
segment_1.wav,661500,0.3674174,0.08813202,0.108865865,0.0016373269,2330.4124242541684,681924.0941719838,2426.73072830834,272674.32529647753,4938.911801742695,3133792.7497505913,0.10891959836977554,0.003079929060544921,3.0918906e-07,0.0056714425,1.855326e-05,0.003455945,[135.99917763],-116.00378,11183.069,89.862915,1111.396,-2.480117,394.0263,24.01958,264.46252,-1.3805126,197.86925,1.6669279,162.11479,-8.641816,179.08778,-2.6135976,75.87916,-10.927904,103.81411,2.8484592,60.467896,-1.6801699,58.33262,-3.3405547,41.690033,1.0499175,50.797153,-2.5004148,64.671364,-2.5794508,45.61418,-1.9908453,51.310715,-1.1432786,65.056175,4.4529104,58.535206,-1.3511634,55.514065,-5.1459484,58.795025,wav_output_6_8
segment_10.wav,661500,0.32422706,0.08814694,0.084002316,0.0008422603,2151.4886161221702,596184.9140867464,2403.9110755564693,277418.66939337086,4611.580447737278,2855321.03529927,0.08646584147639319,0.0020311283444113724,-5.9224258e-06,0.0048934924,-5.3673575e-05,0.00093503995,[123.046875],-174.5321,2002.1401,88.611465,664.5076,2.354896,526.0101,41.484512,187.37514,10.378059,187.58897,15.5689125,85.03946,7.4995165,110.36764,-1.4233575,97.231186,-19.196795,72.42041,-5.429171,76.10417,-6.172004,79.881134,-16.949875,68.04049,-11.520772,53.063656,0.3167835,94.449524,-9.733407,72.19433,-9.219892,53.549698,-5.9197135,52.80416,-9.342484,81.61365,-9.376617,50.8827,-1.5001259,81.19346,wav_output_6_8
segment_100.wav,262483,0.2614698,0.09053108,0.06856658,0.0043224515,1400.8182070995033,1032510.4960109863,1605.1884429429663,1134274.4456278111,2863.8530530427633,4893265.353147343,0.059329503228557505,0.002669661703221681,6.0605976e-06,0.0054209046,5.6576217e-05,0.0013061141,[123.046875],-309.9874,55133.47,75.65699,3190.7988,-8.822552,511.19742,17.110418,214.9595,5.5567064,146.70676,5.5692086,60.135014,0.8487626,114.375336,1.8089994,50.907753,-4.7537627,45.40084,-0.599634,40.09488,3.663134,36.239536,2.721576,46.611797,-2.5421267,41.53096,-0.40658242,34.831635,-1.6881515,32.436153,0.82277817,34.41319,0.36850742,32.121582,-1.1513796,34.326397,1.456339,34.80558,-0.6094235,39.291702,wav_output_6_8
segment_101.wav,661500,0.32322007,0.08547336,0.15948895,0.0041358303,2340.0510749760047,536383.1165849908,2673.348561331504,348958.4487681608,5344.826013901655,3378215.6076473785,0.09827945106907894,0.0016410735286911864,-1.6840025e-06,0.015660042,-0.00012809545,0.0060888114,[117.45383523],-97.02653,5232.1206,90.46557,631.63885,12.204843,605.69336,24.902071,173.78273,9.303648,243.3096,2.5624962,126.47262,-3.047955,135.4518,3.1878037,102.88274,-1.2584522,92.956955,-0.41763005,72.11312,2.3542898,69.98769,-3.6242676,84.33313,-3.243471,96.15475,-1.6027515,71.58977,-1.5124007,67.89153,2.0039191,79.15224,2.8894124,85.114815,-1.9794257,49.932304,0.97295076,55.17941,-2.3908849,89.94336,wav_output_6_8
segment_102.wav,661500,0.34024867,0.08614391,0.18734899,0.0053410456,2406.818528108609,454620.49565497716,2791.478086357898,149936.87396983852,5510.933342806695,2369672.922292979,0.09852283584075078,0.001820364134494428,-1.8597731e-06,0.01908213,-0.00019115512,0.010993923,[117.45383523],-82.525444,1894.4052,85.43307,374.55942,19.023237,373.28445,25.98021,189.25084,13.381355,305.40747,0.77694577,139.86533,0.49543312,165.16217,5.856834,105.496155,-5.817878,137.34488,1.170712,75.93302,1.2071737,76.474106,-2.015068,94.11723,3.2645626,141.1735,-0.72014785,86.24628,-3.6073542,77.21352,0.81625396,92.926895,-0.46812502,96.4821,-2.4736857,51.831245,2.7430005,69.82394,-2.012933,93.87551,wav_output_6_8
segment_103.wav,661500,0.34156984,0.085307576,0.1981941,0.0043538646,2397.65316164678,468018.64143997617,2687.1695810432066,132494.27455287028,5260.801521986262,2102633.302917943,0.10064942917956657,0.0029344038614176303,-1.9901607e-05,0.022707338,8.668819e-06,0.008833016,[117.45383523],-60.52016,2191.872,89.417274,393.24887,10.733207,286.4748,22.808626,193.661,4.7256546,264.59796,-1.2684674,150.01419,9.707928,125.55246,9.0437,103.41667,-11.843453,106.59595,2.7513661,68.757835,6.006608,93.1962,0.026242755,77.16408,5.8925204,55.074593,-0.07633155,58.919872,-5.501718,61.915573,0.9658737,69.54513,-0.74986756,58.910664,-2.4597588,56.680607,-0.051243078,55.898262,-6.537528,80.133,wav_output_6_8
segment_104.wav,661500,0.32539237,0.083856784,0.15994118,0.0051025003,2248.994946765944,570318.3066055572,2622.6156182420436,393372.31427419285,5176.902029315015,3751154.122209057,0.09319520365712074,0.0015708957339897617,2.7872663e-06,0.01738472,3.3587054e-05,0.005118601,[117.45383523],-99.6818,7212.184,94.97652,738.0185,14.189112,483.7945,25.54504,156.08755,8.971385,188.4559,3.533944,95.63704,-2.5700912,108.81258,2.4209437,86.438324,-0.37532672,83.27439,-0.27782112,65.796585,1.7719532,62.30914,-2.2785826,81.737015,-3.6312811,97.003,-2.071327,71.72475,-0.7824091,61.7429,0.79365575,71.031876,1.1945072,78.70141,-1.974759,46.415276,1.3971776,53.3366,-1.6790026,81.58683,wav_output_6_8
segment_105.wav,661500,0.34644687,0.08671531,0.19121665,0.0057344967,2438.6743356837333,476770.9256148982,2773.7402308382775,158001.69905487302,5487.525151019495,2428183.3360013496,0.10087089420472137,0.001890003122437521,7.222933e-06,0.01898005,0.00011538671,0.012099948,[117.45383523],-77.26211,1955.4503,85.02757,372.40747,16.233353,394.19046,26.159008,205.8245,12.310146,352.41016,-0.0867756,134.54803,2.1103678,180.76326,6.9544735,108.8133,-7.0378056,131.7631,1.303492,71.16259,1.3152696,78.90731,-2.9543798,83.658066,5.350042,105.14848,0.631985,64.18198,-4.015748,77.252426,1.8014975,104.630104,-0.44926938,102.5117,-2.581038,51.814533,2.3467293,68.20481,-3.6824512,92.40463,wav_output_6_8
segment_106.wav,661500,0.33944196,0.08529307,0.18375418,0.0038224445,2426.698561660185,505716.6993850478,2733.2907194863665,145606.04297799512,5406.400641568305,2302922.9084407114,0.09983537514512383,0.003088086237611834,-1.4058583e-05,0.019702235,-1.8003664e-05,0.00799568,[117.45383523],-72.05702,2264.2148,86.922165,406.00223,13.452541,346.82397,23.944838,207.76093,7.58515,272.17886,-0.45609796,155.79517,6.876129,157.30984,7.3661447,102.65671,-9.995642,115.19603,2.1557355,72.12518,4.6951714,87.27608,-1.2549307,77.12024,3.5436513,90.80286,-0.72214544,78.82118,-5.5085487,63.478855,0.9537111,64.34101,0.5978068,65.34633,-2.864323,55.86511,-0.038630318,56.6871,-4.589883,95.0815,wav_output_6_8
segment_107.wav,327575,0.37871787,0.089650705,0.18023208,0.013495001,2344.902669408936,1690619.7031017381,2514.408641160866,336063.072188893,4827.962837219238,5381133.4423693465,0.12706680297851564,0.022538149472675288,1.3809608e-05,0.023897272,-0.00010763899,0.009075117,[117.45383523],-141.68715,34251.96,85.338,1112.1517,14.712095,292.34103,22.454874,178.21349,4.015499,228.47832,1.2691277,99.58756,8.093068,90.145,6.361287,111.625465,-8.413776,106.25847,2.5110097,48.78543,5.1208215,70.57283,1.942288,58.21166,4.628911,81.590775,-1.1930102,47.806652,-2.3631403,41.11265,-0.31440002,62.740273,-3.5666237,29.86195,-1.662667,36.21272,1.0100663,53.21056,-4.670675,74.65613,wav_output_6_8
segment_108.wav,661500,0.33813405,0.090931594,0.064429566,0.00090295775,2149.764469850844,356247.89593952923,2634.091351721309,148950.28720243322,4935.478489170134,1849231.5615957545,0.07342699363873839,0.0009067826082511999,-5.2621435e-06,0.0022971227,-5.5797962e-05,0.0013438646,[129.19921875],-200.44862,5072.034,92.19344,461.9026,19.07887,369.99594,34.208435,242.8201,3.8727093,163.5357,7.9280066,119.4074,5.011045,86.87909,-4.827947,100.67352,-5.5514994,77.656815,1.3518276,76.89031,-3.0205243,72.15452,-8.190527,62.365936,-0.19357884,42.67489,2.439383,73.324615,0.86080253,57.581535,0.83953756,53.618874,6.010795,80.44953,3.2078695,86.81632,0.76966804,65.631836,-0.9627181,41.654713,wav_output_6_8
segment_109.wav,661500,0.35461766,0.08912881,0.06836978,0.0006313296,2124.726695183686,332772.97584938083,2592.3177082765114,109518.10509703435,4786.029392868372,1570527.786617585,0.07334309391931114,0.0008674483223144887,-2.4289843e-06,0.0026377838,-8.466259e-06,0.001147121,[129.19921875],-177.23668,1610.7533,97.03119,421.34714,18.56128,243.28539,31.738344,253.57503,1.6122311,212.00491,3.5724123,104.353836,3.3328242,102.42756,-4.0076694,97.770775,-11.359731,54.66739,3.942882,109.67016,-5.152376,59.25001,-10.206014,43.602917,-0.7028981,50.363388,1.2108891,49.80077,2.3577192,50.642597,-1.6432807,43.860638,1.8288125,39.56631,-0.2466348,51.809895,-3.2582252,47.377518,-3.5932474,37.10308,wav_output_6_8
segment_11.wav,661500,0.3107427,0.09205739,0.08720138,0.00088104117,2172.8050928144517,536350.0784574442,2329.0117208858665,219760.10739104307,4489.29785383006,2281303.2356677977,0.09391515395220588,0.0023595838707623595,-7.456753e-06,0.0052248263,-1.4795013e-05,0.00102893,[80.74951172],-172.81015,2271.8428,86.21325,749.3452,-0.620952,472.44815,44.87604,251.27475,4.7262034,183.12007,12.302894,99.76986,8.190637,100.70472,-1.7532893,64.53144,-19.439734,84.83286,-2.8500717,116.25095,-4.961506,100.88417,-17.32718,77.40538,-10.469954,60.863365,-1.5517248,69.80974,-11.534185,113.578224,-6.946103,82.19207,-7.4765406,58.468254,-10.998414,74.97092,-6.4384317,82.69515,2.0112724,79.151436,wav_output_6_8
segment_110.wav,661500,0.35397014,0.08801835,0.07245416,0.0011641023,1958.5970277093984,218285.3513917088,2473.379256014303,115242.99687599935,4406.948351786233,1366762.414241028,0.0695487102118808,0.0005998466900547695,-2.4094837e-07,0.0030299763,-3.2061536e-05,0.001380553,[129.19921875],-182.8292,5168.7437,102.594635,375.63242,11.531277,201.10173,31.98133,169.80743,5.5648613,176.17862,6.49912,107.8823,0.4213768,90.75797,-5.8147726,84.42219,-7.9218464,90.0388,3.5888147,128.90453,-2.0559728,101.7699,-9.566594,61.2697,-1.6282151,39.45154,0.45309117,54.46725,0.47148332,62.300396,-0.5840149,65.94684,4.3962207,77.621025,2.5795074,81.31682,-1.2855642,59.02697,-1.4080567,38.732136,wav_output_6_8
segment_111.wav,661500,0.2882077,0.091333926,0.078526385,0.0007806357,1740.0868563233973,220473.49314314922,2324.7832236023187,155569.64240652442,3805.6019880454237,1735238.310758663,0.07051771417859908,0.00039913905085788243,-2.2781715e-07,0.0041637747,-4.3063596e-05,0.0013348885,[129.19921875],-197.25912,1597.8604,111.764534,393.70264,14.890896,217.63405,24.143772,167.55367,-1.8969955,135.7555,8.178039,136.56485,4.5793905,158.12859,2.1443653,148.34593,6.044122,146.62904,1.3370241,123.46113,-1.8288816,102.475876,-7.3948827,141.6221,-1.3270872,135.11855,2.9585302,78.419785,0.53756905,54.75938,1.2712941,58.510902,6.0291386,68.49583,2.4506497,43.281704,3.1989331,51.235256,-1.4228551,75.72113,wav_output_6_8
segment_112.wav,661500,0.31294993,0.08853812,0.072765015,0.00070793304,1910.9700292085251,267174.81087280816,2397.6816281996526,119604.96459983017,4160.158177425987,1497325.2553144232,0.0714904974119582,0.0008049644399488425,-7.220935e-07,0.0034487667,-1.6276817e-05,0.0010898585,[129.19921875],-179.79173,1937.5178,107.52259,432.79364,12.590471,226.31683,26.239744,185.7822,-4.101079,162.00389,1.9098008,94.433136,-1.4951137,117.3017,-4.7007494,125.35398,-3.5681257,161.99426,1.4478911,117.17798,-3.9319947,93.615654,-6.243154,84.084656,-1.312224,95.32538,-1.1565626,76.85057,-0.9861777,55.883907,-3.04856,58.601334,0.6837207,52.528664,-0.95413655,60.391163,-3.3809206,48.217716,-3.1483414,49.877403,wav_output_6_8
segment_113.wav,363031,0.31211683,0.09156857,0.07099094,0.0012121076,1890.6751273010398,335998.4291004696,2397.1774291771253,245262.23319444706,4197.215558978874,2630612.173438219,0.06935588138204225,0.0002636962593417631,-3.3711694e-06,0.0035637722,-5.8175756e-05,0.0010080375,[129.19921875],-217.75748,19986.816,110.242035,675.64923,13.294181,336.11465,23.69204,122.10224,-2.9599464,172.47063,2.0938783,93.148705,-2.6834881,93.433846,-2.2292588,90.06932,-6.2637243,90.69288,9.322573,106.828575,3.7878206,64.12504,-1.392294,73.06812,3.310868,79.820076,-1.493145,71.298256,2.4981363,50.304447,-3.0250895,50.75664,0.88555175,56.916576,2.0706663,43.05986,-4.877838,43.744137,-2.2354307,69.28437,wav_output_6_8
segment_114.wav,661500,0.25953045,0.091394626,0.12468724,0.001597561,2249.9618849695707,621077.7079054102,2098.9967033349285,355292.0930659356,4222.599466518721,3186006.7532868097,0.12837904230359906,0.0018675343519208767,1.712714e-06,0.012522348,-3.711344e-05,0.0015969288,[123.046875],-143.03535,6251.609,84.12578,1161.5675,-28.078165,723.3042,27.066929,218.67021,17.149134,136.70232,28.705692,258.51282,0.61179715,98.599396,3.2110138,144.59608,-4.0991187,150.71826,2.0612376,202.68114,3.7374241,181.35318,1.2295275,216.81647,-10.454121,160.98793,-8.557299,160.77795,-4.5099807,72.66098,-4.6775002,67.866905,-0.4267364,92.23098,1.6315824,107.28067,-3.516796,112.1384,-1.5628064,184.49802,wav_output_6_8
segment_115.wav,661500,0.3072528,0.091128424,0.14023004,0.0014491983,2545.4249115092534,630810.3663510042,2493.4068177116237,207756.36806720385,5162.127118656879,2972406.423740783,0.12385261464783281,0.0022336945574292903,-5.319924e-08,0.0120677855,4.0135885e-05,0.0038205911,[129.19921875],-80.192245,1701.0054,80.46198,921.89185,-12.12728,343.2617,20.801624,273.1689,8.761022,239.58206,9.679694,161.39235,-4.482103,96.421486,0.5515096,60.193775,-7.5113063,93.33527,1.2437918,56.085392,-4.849011,74.2544,-2.7945735,72.51048,-8.755596,62.255062,-1.8469945,61.532005,-4.151108,70.53256,-6.5607343,108.397095,0.89119226,120.98956,2.1335437,89.63079,-2.5668533,125.58987,-0.12740076,153.65608,wav_output_6_8
segment_116.wav,661500,0.3132477,0.08949457,0.1478663,0.0012938053,2634.2247607166114,516178.5424404231,2509.5619022690294,161779.7699536459,5350.684311810662,2157619.0098782824,0.13102112761222912,0.002168017315185156,-2.2046206e-06,0.013992072,1.0488341e-05,0.003409758,[129.19921875],-69.9952,1994.3809,73.952194,788.959,-12.165435,466.7442,22.619827,248.07251,6.417028,125.85659,13.261995,141.0303,-6.4738927,73.3197,-0.61261034,55.14282,-3.317141,67.954956,4.5559893,59.93606,-3.1241088,70.103874,-1.3661209,79.76457,-6.371848,59.899014,-0.4532225,77.44864,-7.0992384,74.44661,-10.420643,89.2492,-0.60621876,108.15966,-1.540736,98.472275,-2.4067137,119.260765,-0.09981468,146.17627,wav_output_6_8
segment_117.wav,661500,0.27945718,0.09534381,0.13932525,0.0012916658,2437.135214602282,675222.0882658936,2237.7387162229625,305430.9249795305,4665.088457514996,3202970.613199354,0.13485065849941952,0.002002004834624538,1.4918173e-06,0.015014162,3.6643385e-05,0.0019642815,[83.35433468],-114.4672,2706.7307,78.67934,1151.8665,-24.1047,629.34686,29.54176,158.23189,16.909256,127.57449,28.419933,289.03925,-0.8901719,98.405464,4.096081,129.0225,-3.5690525,146.01297,2.9716282,170.21352,3.110333,164.66951,-0.1666613,213.51219,-10.343985,143.51024,-7.4903793,174.74089,-3.4458911,67.21075,-5.0512466,62.97001,-0.68632084,79.13378,2.6887589,114.234886,-2.6764798,111.9431,-1.2598686,191.96617,wav_output_6_8
segment_118.wav,661500,0.3145713,0.089851044,0.14020522,0.001463471,2613.2321062682086,592606.1145016255,2537.7049987094088,200774.90874314317,5345.026012692289,2822123.199563803,0.1253435353376548,0.0020545971031200572,6.598583e-07,0.012147939,-4.0259525e-05,0.0038367484,[129.19921875],-77.411446,1660.3433,76.942085,910.96313,-11.169075,328.9609,21.673386,255.22247,8.170357,204.84842,10.634181,150.96901,-4.4602685,85.980484,-0.8169565,58.3357,-7.813478,91.301796,1.848275,59.417465,-3.528366,83.78559,-1.177618,61.152615,-8.363379,79.6133,-2.8606846,64.85553,-5.0665507,70.23336,-6.823161,122.842445,0.8910797,132.58917,1.2267774,104.908066,-2.5882728,130.24625,-0.7003463,152.80017,wav_output_6_8
segment_119.wav,661500,0.29945108,0.08828598,0.1341719,0.0027537525,2589.4880920071746,777022.8442685878,2508.769614084338,367577.0865644516,5328.167781298374,3324422.685220119,0.12292556054082818,0.0029905951884700837,1.4457312e-06,0.012285381,3.300236e-05,0.0031877276,[83.35433468],-101.25936,16526.154,69.493675,1069.6567,-3.882622,304.36334,22.450891,236.9988,4.274134,110.6459,8.418023,125.754234,-5.4240093,76.23016,0.95871437,58.6532,-5.740651,69.40915,1.0525019,87.6443,-2.5042028,83.84454,-0.17052525,77.55523,-5.6547527,60.868755,-0.91060436,57.938316,-5.7785077,61.56099,-9.720553,91.95771,-1.7536986,96.575165,-1.3021065,85.01212,-1.6729141,116.58746,0.022820251,140.10954,wav_output_6_8
segment_12.wav,661500,0.3257573,0.08527444,0.07585097,0.0010460987,1985.173858005959,604836.0419680023,2405.8465943562505,254842.18579784708,4459.99803100208,3161435.5398896844,0.07620059742647059,0.0020560021609735495,1.5919621e-08,0.004272311,-3.3683352e-06,0.0007254474,[123.046875],-199.95468,5541.202,94.47594,840.8537,14.05691,307.44577,41.07843,144.6779,6.2609982,97.861786,13.979324,58.953217,5.757232,62.81463,-1.3291464,51.05322,-13.16306,68.99416,-11.297785,74.67122,-9.7742815,101.291756,-9.016056,100.889175,-11.986171,73.23715,-9.075689,86.21151,-5.8548865,83.900696,-5.237211,53.820145,-10.579668,54.29983,-4.4655075,53.728886,-4.7097106,76.13542,-2.1314876,65.37289,wav_output_6_8
segment_121.wav,661500,0.31209978,0.084582835,0.15617485,0.0044211335,2494.358142845714,499026.60734141443,2793.672519107878,215161.36851570278,5722.865394615906,2788840.78186514,0.10543549245356038,0.0021391188039484314,-4.186907e-06,0.01579737,-0.0001370082,0.005824447,[123.046875],-100.27758,4613.8057,81.610916,584.714,18.84157,322.44055,25.783197,180.76985,7.5350647,209.66638,1.8065673,137.63202,-2.5254412,185.71558,3.7122357,139.20331,-4.8869357,124.652115,-0.0731958,85.08954,1.4899492,83.422516,-3.773241,87.55214,-0.7203392,127.018684,0.10244921,72.29338,-1.120479,81.74055,1.3876354,60.25011,2.9227269,84.706726,-6.091473,71.08776,-2.244539,67.6042,-2.859906,70.95113,wav_output_6_8
segment_122.wav,661500,0.344286,0.08652903,0.17796005,0.005353374,2363.898997631795,383363.6357397122,2741.393330686366,173873.9354649594,5438.408781352796,2272193.440283948,0.09883916045859133,0.001746267220564656,-1.2386257e-05,0.015683891,-0.00015218089,0.010934631,[123.046875],-88.26027,2003.5662,86.74124,423.16425,19.816374,373.36392,29.270811,174.74437,9.337733,213.03105,1.3958479,172.76091,4.5286508,169.11035,8.584176,112.49481,-5.6744018,115.37783,2.3197846,77.19789,3.378413,73.47767,-2.3520346,93.44662,4.542683,101.54932,2.0258608,105.19405,-1.2346152,102.81609,3.2509766,69.11051,0.42496833,73.33448,-5.2894335,65.16462,-0.054223407,71.001495,-3.2798276,59.758556,wav_output_6_8
segment_123.wav,661500,0.3367879,0.087697595,0.17735243,0.0048396057,2363.5345611807784,367752.6624856179,2659.0071841107015,151305.60415215784,5223.3184153081465,2038208.025117536,0.09916871250967492,0.0023513256787652762,1.6050224e-05,0.016651098,6.3653e-06,0.009214643,[80.74951172],-73.497246,2928.3289,90.14461,415.37625,8.724015,283.47473,25.89958,199.28996,4.9387527,246.39198,-2.964642,118.75492,7.523218,107.340904,7.2580814,77.87721,-9.960992,112.19558,2.8895788,64.974106,4.632686,107.51273,-2.3102632,82.74486,4.4811006,67.49797,0.6170247,52.50992,-1.9080678,54.78426,4.34857,55.15379,0.7991312,69.86956,-4.460172,54.52021,-2.6348262,70.57697,-7.8036203,70.17104,wav_output_6_8
segment_124.wav,661500,0.31728554,0.08320728,0.15031539,0.004519147,2321.073781450746,575828.6121840137,2691.6496331365515,335067.2441635883,5375.4091623028735,3673497.6371320672,0.09498884360487617,0.001949640474953937,5.447294e-06,0.015873715,2.7098335e-05,0.004465397,[123.046875],-109.9295,6501.5513,88.96674,699.8924,20.681177,234.49536,26.097063,124.468216,8.69753,143.63914,5.1518946,95.49918,-0.54025596,157.54787,3.799807,82.39536,-3.050509,105.991196,1.1927143,78.771355,2.3044496,80.98748,-2.5490904,77.97,-0.7472456,115.47579,-0.034993365,61.558617,-0.7938649,78.882095,1.0529324,52.740482,3.4091055,68.669,-5.1448836,70.44815,-2.5868406,71.467155,-3.658013,68.49608,wav_output_6_8
segment_125.wav,661500,0.34673682,0.08701503,0.1845039,0.005724401,2355.1632021257574,396089.7742083383,2741.257032978665,176743.58282839463,5399.659015667327,2332999.934349068,0.09772200923955109,0.0015522382884135314,4.4315243e-06,0.01579261,-9.403144e-05,0.012499496,[123.046875],-84.026596,1929.4054,88.166405,413.99652,20.255804,332.33792,29.227434,165.70433,8.499592,227.45718,-0.38481957,167.31288,5.1805634,169.83841,8.52868,104.043564,-6.618912,116.39829,2.0369647,76.57388,3.161729,77.95631,-2.5310538,97.944565,5.420093,97.539375,3.2416198,100.98159,-0.3347672,95.05256,3.588694,71.9962,0.07046067,74.20495,-6.2158628,59.16255,-0.25705785,74.34073,-3.415779,59.81249,wav_output_6_8
segment_126.wav,661500,0.3338841,0.08813108,0.16753937,0.004507867,2369.019311759015,386544.97006799304,2660.583444542748,152830.28970528956,5255.268222112036,2052665.9105450746,0.09922766906927244,0.002822243475123531,1.1008973e-05,0.015874915,-5.2975207e-05,0.0076599,[80.74951172],-83.16477,2985.563,88.6351,445.469,9.346488,331.20364,26.85351,220.25877,6.309306,259.78946,-1.4894136,141.39783,6.9268794,106.00374,8.001747,90.260666,-9.049408,114.22987,2.7900822,69.0076,4.4312077,109.21658,-3.3343456,85.340355,3.6292555,77.628494,-0.05491298,56.096737,-2.42983,62.961105,4.7674217,50.978638,2.0715108,61.19864,-4.0533314,61.21189,-2.5389895,73.46118,-7.3019695,77.973175,wav_output_6_8
segment_127.wav,235494,0.3766317,0.08398141,0.14762206,0.010576679,1851.4372119898853,962962.3616089306,2278.8217437058743,628136.6236818181,4043.467433763587,5698783.137791167,0.07369650135869565,0.0024957914839169484,4.707033e-06,0.0130686965,-2.410766e-05,0.009186961,[117.45383523],-156.14159,28362.1,96.252396,866.7645,20.862076,384.02948,25.259443,119.69411,6.9900947,200.92744,3.0803099,159.45702,11.621526,103.10302,8.2051,41.549458,-4.327985,134.98985,3.1692202,41.82189,2.9493911,43.025536,-0.15336028,36.774944,5.305241,60.204586,1.3926296,39.68324,-0.80584186,42.408554,1.3357874,55.047497,-1.414332,70.18625,-3.590444,47.570824,-2.0753686,51.238808,-6.4011917,34.39135,wav_output_6_8
segment_128.wav,661500,0.32302055,0.0880637,0.13113485,0.001513327,2314.330925383131,680596.1207301742,2337.8465953010204,283691.95295358094,4641.896931084317,2785637.3008156135,0.11691123560855263,0.003743826680119698,-2.9918806e-06,0.012176465,-1.2517659e-05,0.0024743273,[135.99917763],-117.21057,5184.697,84.51822,903.94794,-6.703496,366.41653,38.69597,180.23953,5.666654,157.20561,5.0281625,143.35736,2.1266577,175.10255,0.93314385,83.625046,-13.830459,110.59253,-6.3051944,140.5309,-0.9816869,69.583435,-0.46352848,69.52461,-3.1783326,118.60836,0.064101815,76.8371,-3.0841937,85.176384,-2.0937858,56.96141,-4.106431,63.89856,-8.283329,54.861816,-11.284353,65.1144,-12.039823,97.70399,wav_output_6_8
segment_129.wav,661500,0.36711776,0.08588429,0.14700446,0.0011574259,2377.7365780701853,740827.4035705558,2266.251864617206,232024.6880456262,4426.881564586155,2709398.5906062797,0.1294572670762384,0.004179663088267548,2.3293712e-06,0.012503858,-4.1411335e-05,0.0038217828,[129.19921875],-88.11271,1781.9017,86.90292,906.81146,-16.005762,450.3037,41.528584,185.76187,8.261894,302.67758,-0.7018204,159.07143,5.5582833,142.38347,0.8741686,87.306564,-18.744493,93.013756,-0.23971747,95.574936,-0.52944785,58.400776,-3.5109856,62.062565,-2.382864,45.937004,1.4770428,55.95442,-6.9205475,56.25024,-2.9288588,40.692165,-5.4153934,45.348797,-9.161037,41.187157,-5.330785,50.662388,-7.7708745,51.19805,wav_output_6_8
segment_13.wav,661500,0.33623216,0.08321012,0.089425005,0.00091935386,2009.3314101892327,617780.8501159624,2431.816681350653,250149.7204989361,4572.280685377564,2994447.125519093,0.07223614672020123,0.0017328600564279185,-5.779492e-06,0.0055409153,-7.402055e-05,0.00097651663,[123.046875],-175.73872,3119.5378,90.32336,835.91785,10.87053,209.22131,46.027817,135.72845,11.282656,57.996662,17.613846,51.684193,7.4484816,56.27328,-0.26746455,40.786358,-10.417352,53.625023,-15.601666,45.496357,-12.159831,64.699234,-7.5501494,78.91289,-10.554153,66.57399,-8.369191,51.36241,-5.199923,52.27384,-3.7282064,51.49295,-10.155984,50.32209,-5.077189,50.680225,-6.767397,65.95051,-3.6040936,47.316685,wav_output_6_8
segment_130.wav,661500,0.36002523,0.08756694,0.14657691,0.0017119343,2301.7762612834385,469123.5241356789,2231.5754939940753,176996.1177232398,4302.648982470249,1888449.724522811,0.1279550085864938,0.002761007374938759,-2.822926e-06,0.013651661,-2.3651457e-05,0.0034629493,[135.99917763],-92.59374,3748.3643,88.15452,719.3783,-17.098896,446.93362,40.98759,164.85875,8.018431,218.78232,0.6294877,117.436554,3.9316218,140.53282,0.24276365,91.77563,-19.10037,83.40844,-2.040399,98.90359,1.6737438,80.6019,-2.2922132,55.916473,-4.8466496,57.848297,1.1173898,55.496143,-6.6831846,65.73773,-3.3024335,42.022766,-4.054476,45.965843,-10.055161,41.83315,-8.010148,57.80193,-7.969662,55.199776,wav_output_6_8
segment_131.wav,661500,0.35223407,0.08713058,0.13450089,0.0014114542,2451.9412475071804,699455.4947292423,2385.840706481696,233342.51220091694,4816.8792063237715,2825653.5929791736,0.13024751173084365,0.004299783529072003,2.5380805e-06,0.01145327,6.637164e-06,0.0031488368,[135.99917763],-99.17142,2497.6377,84.16624,865.62256,-8.889849,398.95038,39.39609,191.16525,5.735961,160.1005,4.933906,138.99622,4.107072,163.52194,-0.49160737,90.48019,-15.041878,106.18539,-2.956855,110.74688,0.7598464,57.631695,-0.6110052,83.48642,-4.995519,71.26957,-0.3720298,62.972813,-4.8431125,76.88508,-3.9601321,48.349762,-3.9601545,45.47953,-8.507442,39.885166,-7.6606975,62.53217,-10.674456,78.07986,wav_output_6_8
